Odorant,Odor,SMILES representation,exactmw,lipinskiHBA,lipinskiHBD,NumRotatableBonds,NumHBD,NumHBA,NumHeteroatoms,NumAmideBonds,FractionCSP3,NumRings,NumAromaticRings,NumAliphaticRings,NumSaturatedRings,NumHeterocycles,NumAromaticHeterocycles,NumSaturatedHeterocycles,NumAliphaticHeterocycles,NumSpiroAtoms,NumBridgeheadAtoms,NumAtomStereoCenters,NumUnspecifiedAtomStereoCenters,labuteASA,tpsa,CrippenClogP,CrippenMR
o-cresol,phenol,Cc1ccccc1O,108.057514876,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.14285714285714285,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.59057898608958,20.23,1.70062,32.843799999999995
abhexone,spice,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
nitro-phenylethane,"flower, spice",CC(c1ccccc1)[N+]([O-])=O,151.063328528,3.0,0.0,2.0,0.0,2.0,3.0,0.0,0.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,64.81426307078998,43.14,2.0242999999999998,41.85140000000002
dihydrocarveol,"mint, spice",CC1CCC(CC1O)C(C)=C,154.135765196,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,69.12252962388155,20.23,2.3596000000000004,47.32580000000002
(Z)-dihydrocarvone,"herb, warm",C[C@H]1CC[C@H](CC1=O)C(C)=C,152.120115132,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.7,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,68.48981797172931,17.07,2.567800000000001,46.32600000000002
"(E,Z)-2,4-nonadienal","geranium, pungent",CCCC\C=C/C=C/C=O,138.104465068,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.44110397867766,17.07,2.4879000000000007,43.86900000000002
carveol,"fresh, spearmint, caraway",CC(=C)C1CC=C(C)C(O)C1,152.120115132,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,68.43292659169728,20.23,2.2797,47.30180000000003
borneol,camphor,CC1(C)C2CCC1(C)C(O)C2,154.135765196,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,68.80630150253657,20.23,2.1935000000000002,45.23580000000002
ethyloctanoate,"fruit, fat",CCCCCCCC(=O)OCC,172.14632988,2.0,0.0,7.0,0.0,2.0,2.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.29879738694966,26.3,2.910000000000001,50.009000000000036
1-terpinen-4-ol,"turpentine, nutmeg, must",CC(C)C1(O)CCC(=CC1)C,154.135765196,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,69.12252962388153,20.23,2.5037000000000003,47.39580000000002
neoisomenthol,menthol,CC(C)C1CCC(C)CC1O,156.15141526,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,69.8121326560658,20.23,2.439500000000001,47.34980000000002
(Z)-4-decenal,"green, must",CCCCC\C=C/CCC=O,154.135765196,1.0,0.0,7.0,0.0,1.0,1.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.49564912525854,17.07,3.102000000000001,48.58000000000003
"2,4-nonadienal",watermelon,CCCCC=CC=CC=O,138.104465068,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.44110397867766,17.07,2.4879000000000007,43.86900000000002
estragole,"licorice, anise",COc1ccc(CC=C)cc1,148.088815004,1.0,0.0,3.0,0.0,1.0,1.0,0.0,0.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.31511377440603,9.23,2.4237,46.895000000000024
ethyloctenoate,"must, oil, fruit, pungent",CCCCCC=CC(=O)OCC,170.130679816,2.0,0.0,6.0,0.0,2.0,2.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.60919435476539,26.3,2.686000000000001,49.91500000000003
(E)-dihydrocarvone,"warm, herb",C[C@@H]1CC[C@H](CC1=O)C(C)=C,152.120115132,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.7,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,68.48981797172931,17.07,2.567800000000001,46.32600000000002
6-decenal,"tallow, green",CCCC=CCCCCC=O,154.135765196,1.0,0.0,7.0,0.0,1.0,1.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.49564912525854,17.07,3.102000000000001,48.580000000000034
decanal,"soap, orange peel, tallow",CCCCCCCCCC=O,156.15141526,1.0,0.0,8.0,0.0,1.0,1.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.1852521574428,17.07,3.3260000000000023,48.67400000000003
6-decenal,cucumber,CCCC=CCCCCC=O,154.135765196,1.0,0.0,7.0,0.0,1.0,1.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.49564912525854,17.07,3.102000000000001,48.580000000000034
dimethyltetrasulfide,"cabbage, sulfur",CSSSSC,157.935234192,0.0,0.0,3.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.79651950273609,0.0,2.923800000000001,42.21200000000002
linalooloxide,"flower, wood",CC(C)=CCCC(C)(O)C1CO1,170.130679816,2.0,1.0,4.0,1.0,2.0,2.0,0.0,0.8,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,74.23607485338842,32.76,1.8825999999999998,49.02880000000003
isodihydrocarveol,"wood, spice",CC1CCC(CC1O)C(C)=C,154.135765196,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,69.12252962388155,20.23,2.3596000000000004,47.32580000000002
naphthalene,tar,c1ccc2ccccc2c1,128.062600256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.11306765123217,0.0,2.839800000000001,43.94800000000003
isobutyricacid,"rancid, butter, cheese",CC(C)C(O)=O,88.052429496,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.789833223259144,37.3,0.727,22.473799999999994
dodecane,alkane,CCCCCCCCCCCC,170.203450832,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.75361428619225,0.0,4.9272000000000045,57.51800000000005
"2,4-nonadienal","fat, wax, green",CCCCC=CC=CC=O,138.104465068,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.44110397867766,17.07,2.4879000000000007,43.86900000000002
p-cymenol,"citrus, must",CC(C)c1ccc(C)cc1O,150.104465068,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.6854053292794,20.23,2.824020000000002,46.93280000000003
(E)-carveol,"caraway, solvent",0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
(Z)-piperitol,herb,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
linalylformate,"citrus, coriander",CC(C)=CCCC(C)(C=C)C([O-])=O,181.12340336391,2.0,0.0,5.0,0.0,2.0,2.0,0.0,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,79.96522195966689,40.129999999999995,1.6749999999999998,51.976000000000035
methylnonanoate,coconut,CCCCCCCCC(=O)OC,172.14632988,2.0,0.0,7.0,0.0,2.0,2.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.29879738694967,26.3,2.910000000000001,50.009000000000036
(-)-carvone,mint,CC(=C)[C@@H]1CC=C(C)C(=O)C1,150.104465068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,67.80021493954504,17.07,2.4879000000000007,46.30200000000003
diethylmalonate,apple,CCC(CC)(C([O-])=O)C([O-])=O,158.05900595982,4.0,0.0,4.0,0.0,4.0,4.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.84041541868875,80.25999999999999,-1.7073999999999987,33.02899999999998
syntexan,garlic,C[S](C)=O,78.013935812,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.478447345802074,17.07,-0.005299999999999971,19.990399999999998
furfurylmethyldisulphide,smoke,CSSCc1occc1,160.001656876,1.0,0.0,3.0,0.0,3.0,3.0,0.0,0.3333333333333333,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.601798749447156,13.14,2.790800000000001,43.51800000000002
(Z)-carveol,caraway,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
myrtenal,spice,CC1(C)C2CC=C(C=O)C1C2,150.104465068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.7,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,67.48398681820007,17.07,2.1776999999999997,44.142000000000024
piperitol,herb,CC(C)C1CCC(=CC1O)C,154.135765196,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,69.12252962388153,20.23,2.3596000000000004,47.32580000000002
methylsalicylate,peppermint,COc1ccccc1C([O-])=O,151.04006766391,3.0,0.0,2.0,0.0,3.0,3.0,0.0,0.125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.23058843003683,49.36,0.05869999999999986,37.32450000000001
epoxy-p-menthene,"mint, dill",CC(C)C1CCC(=C2OC12)C,152.120115132,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.8,2.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,68.43600994766318,12.53,2.725200000000001,45.13500000000002
gamma-octalactone,coconut,CCCCC1CCC(=O)O1,142.099379688,2.0,0.0,3.0,0.0,2.0,2.0,0.0,0.875,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,61.56308200462721,26.3,1.8822,38.639
hexylmethylbutyrate,strawberry,CCCCCCC(C)(CC)C([O-])=O,185.15470349191,2.0,0.0,7.0,0.0,2.0,2.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,81.34442802403542,40.129999999999995,2.1229999999999998,52.16400000000004
benzothiazole,"gasoline, rubber",s1cnc2ccccc12,135.01427016,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,56.97307890259017,12.89,2.2963000000000005,39.62000000000002
phenylcyanide,rancid,N#Cc1ccccc1,103.04219916,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.188924915362286,23.79,1.5582799999999999,31.156999999999996
3-mercaptohexyl-acetate,box tree,CCCC(S)CCCC([O-])=O,175.07982429991,2.0,0.0,6.0,1.0,3.0,3.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,73.40466834424731,40.129999999999995,1.0050999999999994,46.54000000000003
piperitone,"mint, fresh",CC(C)C1CCC(=CC1=O)C,152.120115132,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.7,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,68.4898179717293,17.07,2.567800000000001,46.32600000000002
isobornylformate,"green, earth, camphor",0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
citronellol,rose,CC(CCO)CCC=C(C)C,156.15141526,1.0,1.0,5.0,1.0,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,70.12836077741078,20.23,2.7513000000000014,49.531800000000025
dihydromethylcyclopentapyrazine,"roast, nut",CN1CCN=C2C=CC=C12,134.08439832,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.375,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60.55813361324232,15.6,0.8265,42.155000000000015
neral,lemon,CC(C)=CCC\C(C)=C/C=O,152.120115132,1.0,0.0,4.0,0.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.80604609307427,17.07,2.878000000000001,48.48600000000003
chavicol,"medicine, phenol",Oc1ccc(CC=C)cc1,134.07316494,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.1111111111111111,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.63086018269854,20.23,2.1207,42.007800000000024
beta-cyclocitral,mint,CC1=C(C=O)C(C)(C)CCC1,152.120115132,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.7,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.48981797172931,17.07,2.711900000000001,46.39600000000003
2-decenal,tallow,CCCCCCCC=CC=O,154.135765196,1.0,0.0,7.0,0.0,1.0,1.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.49564912525854,17.07,3.102000000000002,48.58000000000003
2-decenal,orange,CCCCCCCC=CC=O,154.135765196,1.0,0.0,7.0,0.0,1.0,1.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.49564912525854,17.07,3.102000000000002,48.58000000000003
beta-phenethylacetate,"rose, honey, tobacco",CC(CC([O-])=O)c1ccccc1,163.07645317191,2.0,0.0,3.0,0.0,2.0,2.0,0.0,0.3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,71.84692742932317,40.129999999999995,0.9300999999999999,44.48100000000003
2-decenal,tallow,CCCCCCCC=CC=O,154.135765196,1.0,0.0,7.0,0.0,1.0,1.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.49564912525854,17.07,3.102000000000002,48.58000000000003
nerol,sweet,CC(C)=CCC\C(C)=C/CO,154.135765196,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.43875774522651,20.23,2.6714000000000016,49.50780000000003
(R)-lindenether,mint,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ethylphenylacetate,"fruit, sweet",CCC(C([O-])=O)c1ccccc1,163.07645317191,2.0,0.0,3.0,0.0,2.0,2.0,0.0,0.3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,71.84692742932317,40.129999999999995,0.9300999999999999,44.48100000000003
hydrocinnamicalcohol,"cinnamon, anise, fruit",0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
methylnonanedione,"straw, fruit",CCCCCCC(=O)C(=O)CC,170.130679816,2.0,0.0,7.0,0.0,2.0,2.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.34677425748654,34.14,2.505000000000001,49.06400000000003
DL-carvone,"mint, basil, fennel",0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
phenylaceticacid,"honey, flower",OC(=O)Cc1ccccc1,136.052429496,2.0,1.0,2.0,1.0,1.0,2.0,0.0,0.125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.11704320052995,37.3,1.3137,37.78180000000001
citral,lemon,CC(C)=CCCC(C)=CC=O,152.120115132,1.0,0.0,4.0,0.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.80604609307427,17.07,2.878000000000001,48.48600000000003
isogeraniol,rose,CC(C)=CC\C=C(C)/CCO,154.135765196,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.43875774522652,20.23,2.6714000000000016,49.50780000000003
(+)-carvone,caraway,CC(=C)[C@H]1CC=C(C)C(=O)C1,150.104465068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,67.80021493954504,17.07,2.4879000000000007,46.30200000000003
bornylformate,green,CC1(C)C2CCC1(C)C(C2)C([O-])=O,181.12340336391,2.0,0.0,1.0,0.0,2.0,2.0,0.0,0.9090909090909091,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,79.33276571697697,40.129999999999995,1.1986999999999999,47.72600000000003
p-anisylalcohol,flower,COc1ccc(CO)cc1,138.06807956,2.0,1.0,2.0,1.0,2.0,2.0,0.0,0.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.06906632999306,29.46,1.1874999999999998,38.91680000000001
sulfurol,sulfur,Cc1ncsc1CCO,143.040484908,2.0,1.0,2.0,1.0,3.0,3.0,0.0,0.5,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.1804744662408,33.120000000000005,0.9863200000000001,37.640800000000006
cuminaldehyde,"acid, sharp",CC(C)c1ccc(C=O)cc1,148.088815004,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.05269367712715,17.07,2.6225000000000014,45.91850000000003
linalylacetate,"sweet, fruit",CC(C)=CCCC(C)(CC([O-])=O)C=C,195.13905342791,2.0,0.0,6.0,0.0,2.0,2.0,0.0,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,86.3301640740635,40.129999999999995,2.0650999999999997,56.59300000000004
perillaaldehyde,spice,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
p-anisaldehyde,"mint, sweet",COc1ccc(C=O)cc1,136.052429496,2.0,0.0,2.0,0.0,2.0,2.0,0.0,0.125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.43635467784082,26.3,1.5076999999999998,38.38150000000001
decanol,fat,CCCCCCCCCCO,158.167065324,1.0,1.0,8.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.81796380959506,20.23,3.119400000000002,49.69580000000003
o-aminoacetophenone,"foxy, sweet",CC(=O)c1ccccc1N,135.068413908,2.0,2.0,1.0,1.0,2.0,2.0,0.0,0.125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.662700145346655,43.09,1.4714,40.85890000000001
isopulegylacetate,"mint, leaf",0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
geranial,"lemon, mint",CC(C)=CCC\C(C)=C\C=O,152.120115132,1.0,0.0,4.0,0.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.80604609307427,17.07,2.878000000000001,48.48600000000003
geraniol,"rose, geranium",CC(C)=CCC\C(C)=C\CO,154.135765196,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.43875774522651,20.23,2.6714000000000016,49.50780000000003
nonanoicacid,"green, fat",CCCCCCCCC(O)=O,158.130679816,2.0,1.0,7.0,1.0,1.0,2.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.6145437952422,37.3,2.821600000000001,45.62880000000001
benzoicacid,urine,OC(=O)c1ccccc1,122.036779432,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.75210108613335,37.3,1.3848,33.4013
epoxy-2-nonenal,metal,CCCCCCC1=C(O1)C=O,154.099379688,2.0,0.0,6.0,0.0,2.0,2.0,0.0,0.6666666666666666,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,67.23842108683957,29.6,2.397500000000001,42.93400000000001
octanoicacid,"sweat, cheese",CCCCCCCC(O)=O,144.115029752,2.0,1.0,6.0,1.0,1.0,2.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.24960168084558,37.3,2.4315000000000007,41.0118
safrole,"spice, sweet, warm",C=CCc1ccc2OCOc2c1,162.06807956,2.0,0.0,2.0,0.0,2.0,2.0,0.0,0.2,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,71.42282785038367,18.46,2.1437999999999997,46.46600000000002
p-menthenethiol,grapefruit,CC(C)C1CCC(=CC1S)C,170.112921576,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,75.48336253508725,0.0,3.297100000000002,54.09300000000004
(E)-cinnamaldehyde,"cinnamon, paint",O=C\C=C\c1ccccc1,132.057514876,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.998148530546295,17.07,1.8987,41.54000000000002
"2,4-decadienal",seaweed,CCCCCC=CC=CC=O,152.120115132,1.0,0.0,6.0,0.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.80604609307427,17.07,2.878000000000001,48.486000000000026
4-ethylguaiacol,"spice, clove",CCc1ccc(OC)c(O)c1,152.083729624,2.0,1.0,2.0,1.0,2.0,2.0,0.0,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.43400844438968,29.46,1.9631999999999998,44.03680000000003
5-octanolide,peach,CCCC1CCCC(=O)O1,142.099379688,2.0,0.0,2.0,0.0,2.0,2.0,0.0,0.875,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,61.563082004627226,26.3,1.8822,38.639
methylquinoxaline,"roast, nut, fruit",Cc1cnc2ccccc2n1,144.068748256,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.1111111111111111,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64.91730572752179,25.78,1.9382199999999998,44.27500000000002
indole,"mothball, burnt",[nH]1ccc2ccccc12,117.057849224,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.32222807224647,15.79,2.1679000000000004,38.29870000000002
"1,3-p-menthadien-7-al","fat, spice",CC(C)C1=CC=C(CC1)C=O,150.104465068,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.80021493954504,17.07,2.4879000000000007,46.30200000000003
undecanone,"orange, fresh, green",CCCCCCCCCC(C)=O,170.167065324,1.0,0.0,8.0,0.0,1.0,1.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.55019427183942,17.07,3.7161000000000026,53.29100000000004
decadienal,"fried, fat",CCCCCC=CC=CC=O,152.120115132,1.0,0.0,6.0,0.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.80604609307427,17.07,2.878000000000001,48.486000000000026
dihydroterpinylacetate,"pine, citrus",0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
gamma-butyrolactone,"caramel, sweet",O=C1CCCO1,86.036779432,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.75,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,36.10331354704079,26.3,0.3234,20.192999999999994
